iD,Product Name,Attribute FR (Name:Type:Position)*,Attribute EN (Name:Type:Position)*,Value FR (Value:Position)*,Value EN (Value:Position)*,Supplier reference,Reference,Référence Finale,EAN13,UPC,Wholesale price,Impact on price,Ecotax,Quantity,Minimal quantity,Impact on weight,"Default (0 = No, 1 = Yes)",Combination available date,Image position,Image URL,"Delete existing images (0 = No, 1 = Yes)",ID / Name of shop,Advanced Stock Managment,Depends on stock,Warehouse,ID,Désignation (Français),Désignation (English),Référence,Nom de la première variante,Nom de la seconde variante,Valeur de la première variante,Ordre variante 1,Valeur de la seconde variante,Ordre variante 2,Stock,Prix,Taux de promotion,Date de début de promotion,Date de fin de promotion,Date réapprovisionnement,,Catégorie Principale,Famille,,,,,,,,,
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 20:1","Canari:0, 20:1",,sun-canari-20,SUN-EN-CA20,Couleur:color:0,Pointure:select:1,Canari:0,0,20:1,1,,,0,,115,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-20,Couleur,Pointure,Canari,6,20,3,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,20,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 21:1","Canari:0, 21:1",,sun-canari-21,SUN-EN-CA21,Couleur:color:0,Pointure:select:1,Canari:0,0,21:1,1,,,0,,116,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-21,Couleur,Pointure,Canari,6,21,4,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,21,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 22:1","Canari:0, 22:1",,sun-canari-22,SUN-EN-CA22,Couleur:color:0,Pointure:select:1,Canari:0,0,22:1,1,,,0,,117,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-22,Couleur,Pointure,Canari,6,22,5,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,22,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 23:1","Canari:0, 23:1",,sun-canari-23,SUN-EN-CA23,Couleur:color:0,Pointure:select:1,Canari:0,0,23:1,1,,,0,,118,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-23,Couleur,Pointure,Canari,6,23,6,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,23,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 24:1","Canari:0, 24:1",,sun-canari-24,SUN-EN-CA24,Couleur:color:0,Pointure:select:1,Canari:0,0,24:1,1,,,0,,119,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-24,Couleur,Pointure,Canari,6,24,7,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,24,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 25:1","Canari:0, 25:1",,sun-canari-25,SUN-EN-CA25,Couleur:color:0,Pointure:select:1,Canari:0,0,25:1,1,,,0,,120,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-25,Couleur,Pointure,Canari,6,25,8,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,25,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 26:1","Canari:0, 26:1",,sun-canari-26,SUN-EN-CA26,Couleur:color:0,Pointure:select:1,Canari:0,0,26:1,1,,,0,,121,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-26,Couleur,Pointure,Canari,6,26,9,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,26,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 27:1","Canari:0, 27:1",,sun-canari-27,SUN-EN-CA27,Couleur:color:0,Pointure:select:1,Canari:0,0,27:1,1,,,0,,122,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-27,Couleur,Pointure,Canari,6,27,10,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,27,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 28:1","Canari:0, 28:1",,sun-canari-28,SUN-EN-CA28,Couleur:color:0,Pointure:select:1,Canari:0,3,28:1,1,,,0,,123,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-28,Couleur,Pointure,Canari,6,28,11,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,28,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 29:1","Canari:0, 29:1",,sun-canari-29,SUN-EN-CA29,Couleur:color:0,Pointure:select:1,Canari:0,3,29:1,1,,,0,,124,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-29,Couleur,Pointure,Canari,6,29,12,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,29,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 30:1","Canari:0, 30:1",,sun-canari-30,SUN-EN-CA30,Couleur:color:0,Pointure:select:1,Canari:0,3,30:1,1,,,0,,125,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-30,Couleur,Pointure,Canari,6,30,13,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,30,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 31:1","Canari:0, 31:1",,sun-canari-31,SUN-EN-CA31,Couleur:color:0,Pointure:select:1,Canari:0,3,31:1,1,,,0,,126,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-31,Couleur,Pointure,Canari,6,31,14,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,31,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 32:1","Canari:0, 32:1",,sun-canari-32,SUN-EN-CA32,Couleur:color:0,Pointure:select:1,Canari:0,3,32:1,1,,,0,,127,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-32,Couleur,Pointure,Canari,6,32,15,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,32,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 33:1","Canari:0, 33:1",,sun-canari-33,SUN-EN-CA33,Couleur:color:0,Pointure:select:1,Canari:0,3,33:1,1,,,0,,128,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-33,Couleur,Pointure,Canari,6,33,16,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,33,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 34:1","Canari:0, 34:1",,sun-canari-34,SUN-EN-CA34,Couleur:color:0,Pointure:select:1,Canari:0,3,34:1,1,,,0,,129,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-34,Couleur,Pointure,Canari,6,34,17,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,34,,,,sunenfant
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 35:1","Canari:0, 35:1",,sun-canari-35,SUN-FE-CA35,Couleur:color:0,Pointure:select:1,Canari:0,6,35:1,1,,,0,,33,https://cata.meduse.co/femmes/sandales/sun/canari/sandales-femme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-35,Couleur,Pointure,Canari,6,35,18,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,canari,35,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 35:1","Canari:0, 35:1",,sun-canari-35,SUN-HO-CA35,Couleur:color:0,Pointure:select:1,Canari:0,6,35:1,1,,,0,,33,https://cata.meduse.co/hommes/sandales/sun/canari/sandales-homme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-35,Couleur,Pointure,Canari,6,35,18,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,canari,35,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 36:1","Canari:0, 36:1",,sun-canari-36,SUN-FE-CA36,Couleur:color:0,Pointure:select:1,Canari:0,6,36:1,1,,,0,,34,https://cata.meduse.co/femmes/sandales/sun/canari/sandales-femme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-36,Couleur,Pointure,Canari,6,36,19,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,canari,36,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 36:1","Canari:0, 36:1",,sun-canari-36,SUN-HO-CA36,Couleur:color:0,Pointure:select:1,Canari:0,6,36:1,1,,,0,,34,https://cata.meduse.co/hommes/sandales/sun/canari/sandales-homme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-36,Couleur,Pointure,Canari,6,36,19,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,canari,36,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 37:1","Canari:0, 37:1",,sun-canari-37,SUN-FE-CA37,Couleur:color:0,Pointure:select:1,Canari:0,6,37:1,1,,,0,,35,https://cata.meduse.co/femmes/sandales/sun/canari/sandales-femme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-37,Couleur,Pointure,Canari,6,37,20,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,canari,37,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 37:1","Canari:0, 37:1",,sun-canari-37,SUN-HO-CA37,Couleur:color:0,Pointure:select:1,Canari:0,6,37:1,1,,,0,,35,https://cata.meduse.co/hommes/sandales/sun/canari/sandales-homme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-37,Couleur,Pointure,Canari,6,37,20,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,canari,37,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 38:1","Canari:0, 38:1",,sun-canari-38,SUN-FE-CA38,Couleur:color:0,Pointure:select:1,Canari:0,6,38:1,1,,,0,,36,https://cata.meduse.co/femmes/sandales/sun/canari/sandales-femme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-38,Couleur,Pointure,Canari,6,38,21,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,canari,38,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 38:1","Canari:0, 38:1",,sun-canari-38,SUN-HO-CA38,Couleur:color:0,Pointure:select:1,Canari:0,6,38:1,1,,,0,,36,https://cata.meduse.co/hommes/sandales/sun/canari/sandales-homme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-38,Couleur,Pointure,Canari,6,38,21,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,canari,38,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 39:1","Canari:0, 39:1",,sun-canari-39,SUN-FE-CA39,Couleur:color:0,Pointure:select:1,Canari:0,6,39:1,1,,,0,,37,https://cata.meduse.co/femmes/sandales/sun/canari/sandales-femme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-39,Couleur,Pointure,Canari,6,39,22,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,canari,39,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 39:1","Canari:0, 39:1",,sun-canari-39,SUN-HO-CA39,Couleur:color:0,Pointure:select:1,Canari:0,6,39:1,1,,,0,,37,https://cata.meduse.co/hommes/sandales/sun/canari/sandales-homme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-39,Couleur,Pointure,Canari,6,39,22,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,canari,39,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 40:1","Canari:0, 40:1",,sun-canari-40,SUN-FE-CA40,Couleur:color:0,Pointure:select:1,Canari:0,6,40:1,1,,,0,,38,https://cata.meduse.co/femmes/sandales/sun/canari/sandales-femme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-40,Couleur,Pointure,Canari,6,40,23,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,canari,40,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 40:1","Canari:0, 40:1",,sun-canari-40,SUN-HO-CA40,Couleur:color:0,Pointure:select:1,Canari:0,6,40:1,1,,,0,,38,https://cata.meduse.co/hommes/sandales/sun/canari/sandales-homme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-40,Couleur,Pointure,Canari,6,40,23,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,canari,40,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 41:1","Canari:0, 41:1",,sun-canari-41,SUN-FE-CA41,Couleur:color:0,Pointure:select:1,Canari:0,6,41:1,1,,,0,,39,https://cata.meduse.co/femmes/sandales/sun/canari/sandales-femme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-41,Couleur,Pointure,Canari,6,41,24,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,canari,41,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 41:1","Canari:0, 41:1",,sun-canari-41,SUN-HO-CA41,Couleur:color:0,Pointure:select:1,Canari:0,6,41:1,1,,,0,,39,https://cata.meduse.co/hommes/sandales/sun/canari/sandales-homme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-41,Couleur,Pointure,Canari,6,41,24,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,canari,41,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 42:1","Canari:0, 42:1",,sun-canari-42,SUN-FE-CA42,Couleur:color:0,Pointure:select:1,Canari:0,6,42:1,1,,,0,,40,https://cata.meduse.co/femmes/sandales/sun/canari/sandales-femme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-42,Couleur,Pointure,Canari,6,42,25,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,canari,42,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 42:1","Canari:0, 42:1",,sun-canari-42,SUN-HO-CA42,Couleur:color:0,Pointure:select:1,Canari:0,6,42:1,1,,,0,,40,https://cata.meduse.co/hommes/sandales/sun/canari/sandales-homme-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-42,Couleur,Pointure,Canari,6,42,25,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,canari,42,,,,sunhomme
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 18:1","Carmin:0, 18:1",,sun-carmin-18,SUN-EN-CA18,Couleur:color:0,Pointure:select:1,Carmin:0,0,18:1,1,,,0,,130,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-18,Couleur,Pointure,Carmin,7,18,1,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,18,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 19:1","Carmin:0, 19:1",,sun-carmin-19,SUN-EN-CA19,Couleur:color:0,Pointure:select:1,Carmin:0,0,19:1,1,,,0,,131,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-19,Couleur,Pointure,Carmin,7,19,2,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,19,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 20:1","Carmin:0, 20:1",,sun-carmin-20,SUN-EN-CA20,Couleur:color:0,Pointure:select:1,Carmin:0,0,20:1,1,,,0,,132,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-20,Couleur,Pointure,Carmin,7,20,3,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,20,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 21:1","Carmin:0, 21:1",,sun-carmin-21,SUN-EN-CA21,Couleur:color:0,Pointure:select:1,Carmin:0,0,21:1,1,,,0,,133,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-21,Couleur,Pointure,Carmin,7,21,4,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,21,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 22:1","Carmin:0, 22:1",,sun-carmin-22,SUN-EN-CA22,Couleur:color:0,Pointure:select:1,Carmin:0,0,22:1,1,,,0,,134,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-22,Couleur,Pointure,Carmin,7,22,5,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,22,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 23:1","Carmin:0, 23:1",,sun-carmin-23,SUN-EN-CA23,Couleur:color:0,Pointure:select:1,Carmin:0,0,23:1,1,,,0,,135,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-23,Couleur,Pointure,Carmin,7,23,6,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,23,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 24:1","Carmin:0, 24:1",,sun-carmin-24,SUN-EN-CA24,Couleur:color:0,Pointure:select:1,Carmin:0,0,24:1,1,,,0,,136,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-24,Couleur,Pointure,Carmin,7,24,7,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,24,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 25:1","Carmin:0, 25:1",,sun-carmin-25,SUN-EN-CA25,Couleur:color:0,Pointure:select:1,Carmin:0,0,25:1,1,,,0,,137,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-25,Couleur,Pointure,Carmin,7,25,8,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,25,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 26:1","Carmin:0, 26:1",,sun-carmin-26,SUN-EN-CA26,Couleur:color:0,Pointure:select:1,Carmin:0,0,26:1,1,,,0,,138,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-26,Couleur,Pointure,Carmin,7,26,9,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,26,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 27:1","Carmin:0, 27:1",,sun-carmin-27,SUN-EN-CA27,Couleur:color:0,Pointure:select:1,Carmin:0,0,27:1,1,,,0,,139,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-27,Couleur,Pointure,Carmin,7,27,10,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,27,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 28:1","Carmin:0, 28:1",,sun-carmin-28,SUN-EN-CA28,Couleur:color:0,Pointure:select:1,Carmin:0,3,28:1,1,,,0,,140,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-28,Couleur,Pointure,Carmin,7,28,11,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,28,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 29:1","Carmin:0, 29:1",,sun-carmin-29,SUN-EN-CA29,Couleur:color:0,Pointure:select:1,Carmin:0,3,29:1,1,,,0,,141,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-29,Couleur,Pointure,Carmin,7,29,12,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,29,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Carmin:0, 30:1","Carmin:0, 30:1",,sun-carmin-30,SUN-EN-CA30,Couleur:color:0,Pointure:select:1,Carmin:0,3,30:1,1,,,0,,142,https://cata.meduse.co/enfants/sandales/sun/carmin/sandales-enfant-sun-carmin-cote.jpg,1,,,,,15,Sun,,sun-carmin-30,Couleur,Pointure,Carmin,7,30,13,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,carmin,30,,,,sunenfant
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 36:1","Bronze:0, 36:1",,capri-bronze-36,CAPRI-FE-BR36,Couleur:color:0,Pointure:select:1,Bronze:0,0,36:1,1,,,1,,1,https://cata.meduse.co/femmes/sandales/capri/bronze/sandales-femme-capri-bronze-cote.jpg,1,,,,,16,Capri,,capri-bronze-36,Couleur,Pointure,Bronze,1,36,1,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,bronze,36,,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 37:1","Bronze:0, 37:1",,capri-bronze-37,CAPRI-FE-BR37,Couleur:color:0,Pointure:select:1,Bronze:0,0,37:1,1,,,0,,2,https://cata.meduse.co/femmes/sandales/capri/bronze/sandales-femme-capri-bronze-cote.jpg,1,,,,,16,Capri,,capri-bronze-37,Couleur,Pointure,Bronze,1,37,2,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,bronze,37,,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 38:1","Bronze:0, 38:1",,capri-bronze-38,CAPRI-FE-BR38,Couleur:color:0,Pointure:select:1,Bronze:0,0,38:1,1,,,0,,3,https://cata.meduse.co/femmes/sandales/capri/bronze/sandales-femme-capri-bronze-cote.jpg,1,,,,,16,Capri,,capri-bronze-38,Couleur,Pointure,Bronze,1,38,3,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,bronze,38,,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 39:1","Bronze:0, 39:1",,capri-bronze-39,CAPRI-FE-BR39,Couleur:color:0,Pointure:select:1,Bronze:0,0,39:1,1,,,0,,4,https://cata.meduse.co/femmes/sandales/capri/bronze/sandales-femme-capri-bronze-cote.jpg,1,,,,,16,Capri,,capri-bronze-39,Couleur,Pointure,Bronze,1,39,4,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,bronze,39,,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 40:1","Bronze:0, 40:1",,capri-bronze-40,CAPRI-FE-BR40,Couleur:color:0,Pointure:select:1,Bronze:0,0,40:1,1,,,0,,5,https://cata.meduse.co/femmes/sandales/capri/bronze/sandales-femme-capri-bronze-cote.jpg,1,,,,,16,Capri,,capri-bronze-40,Couleur,Pointure,Bronze,1,40,5,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,bronze,40,,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Nacre:0, 36:1","Nacre:0, 36:1",,capri-nacre-36,CAPRI-FE-NA36,Couleur:color:0,Pointure:select:1,Nacre:0,0,36:1,1,,,0,,6,https://cata.meduse.co/femmes/sandales/capri/nacre/sandales-femme-capri-nacre-cote.jpg,1,,,,,16,Capri,,capri-nacre-36,Couleur,Pointure,Nacre,2,36,1,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,nacre,36,,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Nacre:0, 37:1","Nacre:0, 37:1",,capri-nacre-37,CAPRI-FE-NA37,Couleur:color:0,Pointure:select:1,Nacre:0,0,37:1,1,,,0,,7,https://cata.meduse.co/femmes/sandales/capri/nacre/sandales-femme-capri-nacre-cote.jpg,1,,,,,16,Capri,,capri-nacre-37,Couleur,Pointure,Nacre,2,37,2,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,nacre,37,,,,caprifemme
16,Capri,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Nacre:0, 38:1","Nacre:0, 38:1",,capri-nacre-38,CAPRI-FE-NA38,Couleur:color:0,Pointure:select:1,Nacre:0,0,38:1,1,,,0,,8,https://cata.meduse.co/femmes/sandales/capri/nacre/sandales-femme-capri-nacre-cote.jpg,1,,,,,16,Capri,,capri-nacre-38,Couleur,Pointure,Nacre,2,38,3,1,24,,,,,,Sandales femme,Femme,Sandale,capri femme,capri,nacre,38,,,,caprifemme
